timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
243.000000,-0.349066,-0.105950,0.500000,-0.223690,-0.009293,6766.000000,
244.000000,-0.349066,-0.106742,0.333333,-0.223690,-0.009400,6769.000000,
245.000000,-0.349066,-0.107533,0.500000,-0.223690,-0.009507,6772.000000,
246.000000,-0.349066,-0.108324,0.500000,-0.223690,-0.009615,6774.000000,
247.000000,-0.349066,-0.109115,0.500000,-0.223690,-0.009725,6776.000000,
248.000000,-0.349066,-0.109907,0.500000,-0.223690,-0.009834,6779.000000,
249.000000,-0.349066,-0.110698,0.500000,-0.223690,-0.009945,6781.000000,
250.000000,-0.349066,-0.111489,0.500000,-0.223690,-0.010057,6783.000000,
251.000000,-0.349066,-0.112281,0.333333,-0.223690,-0.010169,6786.000000,
252.000000,-0.349066,-0.113072,0.500000,-0.223690,-0.010282,6789.000000,
253.000000,-0.349066,-0.113863,0.500000,-0.230441,-0.010396,6791.000000,
254.000000,-0.349066,-0.114655,0.500000,-0.230441,-0.010511,6793.000000,
255.000000,-0.349066,-0.115471,0.500000,-0.230441,-0.010626,6796.000000,
256.000000,-0.349066,-0.116287,0.500000,-0.230441,-0.010742,6798.000000,
257.000000,-0.349066,-0.117102,0.500000,-0.230441,-0.010859,6800.000000,
258.000000,-0.349066,-0.117918,0.333333,-0.230441,-0.010977,6804.000000,
259.000000,-0.349066,-0.118734,0.500000,-0.230441,-0.011096,6806.000000,
260.000000,-0.349066,-0.119550,0.500000,-0.230441,-0.011216,6809.000000,
261.000000,-0.349066,-0.120366,0.500000,-0.230441,-0.011336,6811.000000,
262.000000,-0.349066,-0.121182,0.500000,-0.230441,-0.011457,6813.000000,
263.000000,-0.349066,-0.121998,0.500000,-0.236335,-0.011579,6816.000000,
264.000000,-0.349066,-0.122814,0.500000,-0.236335,-0.011702,6818.000000,
265.000000,-0.349066,-0.123651,0.333333,-0.236335,-0.011826,6821.000000,
266.000000,-0.349066,-0.124489,0.500000,-0.236335,-0.011950,6823.000000,
267.000000,-0.349066,-0.125326,0.500000,-0.236335,-0.012075,6826.000000,
268.000000,-0.349066,-0.126164,0.500000,-0.236335,-0.012202,6828.000000,
269.000000,-0.349066,-0.127001,0.500000,-0.236335,-0.012329,6830.000000,
270.000000,-0.349066,-0.127839,0.500000,-0.236335,-0.012456,6833.000000,
271.000000,-0.349066,-0.128676,0.500000,-0.236335,-0.012585,6835.000000,
272.000000,-0.349066,-0.129514,0.333333,-0.236335,-0.012715,6839.000000,
273.000000,-0.349066,-0.130351,0.500000,-0.241982,-0.012845,6841.000000,
274.000000,-0.349066,-0.131188,0.500000,-0.241982,-0.012976,6843.000000,
275.000000,-0.349066,-0.132047,0.500000,-0.241982,-0.013108,6846.000000,
276.000000,-0.349066,-0.132905,0.500000,-0.241982,-0.013241,6848.000000,
277.000000,-0.349066,-0.133763,0.500000,-0.241982,-0.013375,6850.000000,
278.000000,-0.349066,-0.134621,0.333333,-0.241982,-0.013509,6854.000000,
279.000000,-0.349066,-0.135479,0.500000,-0.241982,-0.013645,6856.000000,
280.000000,-0.349066,-0.136337,0.500000,-0.241982,-0.013781,6858.000000,
281.000000,-0.349066,-0.137195,0.500000,-0.241982,-0.013918,6861.000000,
282.000000,-0.349066,-0.138054,0.500000,-0.241982,-0.014057,6863.000000,
283.000000,-0.349066,-0.138912,0.500000,-0.247378,-0.014195,6865.000000,
284.000000,-0.349066,-0.139770,0.500000,-0.247378,-0.014335,6868.000000,
285.000000,-0.349066,-0.140648,0.333333,-0.247378,-0.014476,6871.000000,
286.000000,-0.349066,-0.141526,0.500000,-0.247378,-0.014617,6873.000000,
287.000000,-0.349066,-0.142404,0.500000,-0.247378,-0.014760,6875.000000,
288.000000,-0.349066,-0.143282,0.500000,-0.247378,-0.014903,6878.000000,
289.000000,-0.349066,-0.144159,0.500000,-0.247378,-0.015047,6880.000000,
290.000000,-0.349066,-0.145037,0.500000,-0.247378,-0.015192,6882.000000,
291.000000,-0.349066,-0.145915,0.250000,-0.247378,-0.015338,6887.000000,
292.000000,-0.349066,-0.146793,0.500000,-0.247378,-0.015485,6889.000000,
293.000000,-0.349066,-0.147671,0.500000,-0.252517,-0.015633,6892.000000,
294.000000,-0.349066,-0.148549,0.500000,-0.252517,-0.015781,6894.000000,
295.000000,-0.349066,-0.149446,0.500000,-0.252517,-0.015931,6897.000000,
296.000000,-0.349066,-0.150343,0.500000,-0.252517,-0.016081,6900.000000,
